time;speed;;;;;;;
4743;12;;;;;;;
4744;13;;;;;;;
4745;0;;;;;;;
4746;1;;;;;;;
4747;2;;;;;;;
4748;3;;;;;;;
4749;4;;;;;;;
4750;5;;;;;;;
4751;6;;;;;;;
4752;7;;;;;;;
4753;8;;;;;;;
4754;9;;;;;;;
4755;10;;;;;;;
4756;11;;;;;;;
4757;12;;;;;;;
4758;13;;;;;;;
4759;0;;;;;;;
4760;1;;;;;;;
4761;2;;;;;;;
4762;3;;;;;;;
4763;4;;;;;;;
4764;5;;;;;;;
4765;6;;;;;;;
4766;7;;;;;;;
4767;8;;;;;;;
4768;9;;;;;;;
4769;10;;;;;;;
4770;11;;;;;;;
4771;12;;;;;;;
4772;13;;;;;;;
4773;0;;;;;;;
4774;1;;;;;;;
4775;2;;;;;;;
4776;3;;;;;;;
4777;4;;;;;;;
4778;5;;;;;;;
4779;6;;;;;;;
4780;7;;;;;;;
4781;8;;;;;;;
4782;9;;;;;;;
4783;10;;;;;;;
4784;11;;;;;;;
4785;12;;;;;;;
4786;13;;;;;;;
4787;0;;;;;;;
4788;1;;;;;;;
4789;2;;;;;;;
4790;3;;;;;;;
4791;4;;;;;;;
4792;5;;;;;;;
4793;6;;;;;;;
4794;7;;;;;;;
4795;8;;;;;;;
4796;9;;;;;;;
4797;10;;;;;;;
4798;11;;;;;;;
4799;12;;;;;;;
4800;13;;;;;;;
4801;0;;;;;;;
4802;1;;;;;;;
4803;2;;;;;;;
4804;3;;;;;;;
4805;4;;;;;;;
4806;5;;;;;;;
4807;6;;;;;;;
4808;7;;;;;;;
4809;8;;;;;;;
4810;9;;;;;;;
4811;10;;;;;;;
4812;11;;;;;;;
4813;12;;;;;;;
4814;13;;;;;;;
4815;0;;;;;;;
4816;1;;;;;;;
4817;2;;;;;;;
4818;3;;;;;;;
4819;4;;;;;;;
4820;5;;;;;;;
4821;6;;;;;;;
4822;7;;;;;;;
4823;8;;;;;;;
4824;9;;;;;;;
4825;10;;;;;;;
4826;11;;;;;;;
4827;12;;;;;;;
4828;13;;;;;;;
4829;0;;;;;;;
4830;1;;;;;;;
4831;2;;;;;;;
4832;3;;;;;;;
4833;4;;;;;;;
4834;5;;;;;;;
4835;6;;;;;;;
4836;7;;;;;;;
4837;8;;;;;;;
4838;9;;;;;;;
4839;10;;;;;;;
4840;11;;;;;;;
4841;12;;;;;;;
4842;13;;;;;;;
4843;0;;;;;;;
4844;1;;;;;;;
4845;2;;;;;;;
4846;3;;;;;;;
4847;4;;;;;;;
4848;5;;;;;;;
4849;6;;;;;;;
4850;7;;;;;;;
4851;8;;;;;;;
4852;9;;;;;;;
4853;10;;;;;;;
4854;11;;;;;;;
4855;12;;;;;;;
4856;13;;;;;;;
4857;0;;;;;;;
4858;1;;;;;;;
4859;2;;;;;;;
4860;3;;;;;;;
4861;4;;;;;;;
4862;5;;;;;;;
4863;6;;;;;;;
4864;7;;;;;;;
4865;8;;;;;;;
4866;9;;;;;;;
4867;10;;;;;;;
4868;11;;;;;;;
4869;12;;;;;;;
4870;13;;;;;;;
4871;0;;;;;;;
4872;1;;;;;;;
4873;2;;;;;;;
4874;3;;;;;;;
4875;4;;;;;;;
4876;5;;;;;;;
4877;6;;;;;;;
4878;7;;;;;;;
4879;8;;;;;;;
4880;9;;;;;;;
4881;10;;;;;;;
4882;11;;;;;;;
4883;12;;;;;;;
4884;13;;;;;;;
4885;0;;;;;;;
4886;1;;;;;;;
4887;2;;;;;;;
4888;3;;;;;;;
4889;4;;;;;;;
4890;5;;;;;;;
4891;6;;;;;;;
4892;7;;;;;;;
4893;8;;;;;;;
4894;9;;;;;;;
4895;10;;;;;;;
4896;11;;;;;;;
4897;12;;;;;;;
4898;13;;;;;;;
4899;0;;;;;;;
4900;1;;;;;;;
4901;2;;;;;;;
4902;3;;;;;;;
4903;4;;;;;;;
4904;5;;;;;;;
4905;6;;;;;;;
4906;7;;;;;;;
4907;8;;;;;;;
4908;9;;;;;;;
4909;10;;;;;;;
4910;11;;;;;;;
4911;12;;;;;;;
4912;13;;;;;;;
4913;0;;;;;;;
4914;1;;;;;;;
4915;2;;;;;;;
4916;3;;;;;;;
4917;4;;;;;;;
4918;5;;;;;;;
4919;6;;;;;;;
4920;7;;;;;;;
4921;8;;;;;;;
4922;9;;;;;;;
4923;10;;;;;;;
4924;11;;;;;;;
4925;12;;;;;;;
4926;13;;;;;;;
4927;0;;;;;;;
4928;1;;;;;;;
4929;2;;;;;;;
4930;3;;;;;;;
4931;4;;;;;;;
4932;5;;;;;;;
4933;6;;;;;;;
4934;7;;;;;;;
4935;8;;;;;;;
4936;9;;;;;;;
4937;10;;;;;;;
4938;11;;;;;;;
4939;12;;;;;;;
4940;13;;;;;;;
4941;0;;;;;;;
4942;1;;;;;;;
4943;2;;;;;;;
4944;3;;;;;;;
4945;4;;;;;;;
4946;5;;;;;;;
4947;6;;;;;;;
4948;7;;;;;;;
4949;8;;;;;;;
4950;9;;;;;;;
4951;10;;;;;;;
4952;11;;;;;;;
4953;12;;;;;;;
4954;13;;;;;;;
4955;0;;;;;;;
4956;1;;;;;;;
4957;2;;;;;;;
4958;3;;;;;;;
4959;4;;;;;;;
4960;5;;;;;;;
4961;6;;;;;;;
4962;7;;;;;;;
4963;8;;;;;;;
4964;9;;;;;;;
4965;10;;;;;;;
4966;11;;;;;;;
4967;12;;;;;;;
4968;13;;;;;;;
4969;0;;;;;;;
4970;1;;;;;;;
4971;2;;;;;;;
4972;3;;;;;;;
4973;4;;;;;;;
4974;5;;;;;;;
4975;6;;;;;;;
4976;7;;;;;;;
4977;8;;;;;;;
4978;9;;;;;;;
4979;10;;;;;;;
4980;11;;;;;;;
4981;12;;;;;;;
4982;13;;;;;;;
4983;0;;;;;;;
4984;1;;;;;;;
4985;2;;;;;;;
4986;3;;;;;;;
4987;4;;;;;;;
4988;5;;;;;;;
4989;6;;;;;;;
4990;7;;;;;;;
4991;8;;;;;;;
4992;9;;;;;;;
4993;10;;;;;;;
4994;11;;;;;;;
4995;12;;;;;;;
4996;13;;;;;;;
4997;0;;;;;;;
4998;1;;;;;;;
4999;2;;;;;;;
5000;3;;;;;;;
5001;4;;;;;;;
5002;5;;;;;;;
5003;6;;;;;;;
5004;7;;;;;;;
5005;8;;;;;;;
5006;9;;;;;;;
5007;10;;;;;;;
5008;11;;;;;;;
5009;12;;;;;;;
5010;13;;;;;;;
5011;0;;;;;;;
5012;1;;;;;;;
5013;2;;;;;;;
5014;3;;;;;;;
5015;4;;;;;;;
5016;5;;;;;;;
5017;6;;;;;;;
5018;7;;;;;;;
5019;8;;;;;;;
5020;9;;;;;;;
5021;10;;;;;;;
5022;11;;;;;;;
5023;12;;;;;;;
5024;13;;;;;;;
5025;0;;;;;;;
5026;1;;;;;;;
5027;2;;;;;;;
5028;3;;;;;;;
5029;4;;;;;;;
5030;5;;;;;;;
5031;6;;;;;;;
5032;7;;;;;;;
5033;8;;;;;;;
5034;9;;;;;;;
5035;10;;;;;;;
5036;11;;;;;;;
5037;12;;;;;;;
5038;13;;;;;;;
5039;0;;;;;;;
5040;1;;;;;;;
5041;2;;;;;;;
5042;3;;;;;;;
5043;4;;;;;;;
5044;5;;;;;;;
5045;6;;;;;;;
5046;7;;;;;;;
5047;8;;;;;;;
5048;9;;;;;;;
5049;10;;;;;;;
5050;11;;;;;;;
5051;12;;;;;;;
5052;13;;;;;;;
5053;0;;;;;;;
5054;1;;;;;;;
5055;2;;;;;;;
5056;3;;;;;;;
5057;4;;;;;;;
5058;5;;;;;;;
5059;6;;;;;;;
5060;7;;;;;;;
5061;8;;;;;;;
5062;9;;;;;;;
5063;10;;;;;;;
5064;11;;;;;;;
5065;12;;;;;;;
5066;13;;;;;;;
5067;0;;;;;;;
5068;1;;;;;;;
5069;2;;;;;;;
5070;3;;;;;;;
5071;4;;;;;;;
5072;5;;;;;;;
5073;6;;;;;;;
5074;7;;;;;;;
5075;8;;;;;;;
5076;9;;;;;;;
5077;10;;;;;;;
5078;11;;;;;;;
5079;12;;;;;;;
5080;13;;;;;;;
5081;0;;;;;;;
5082;1;;;;;;;
5083;2;;;;;;;
5084;3;;;;;;;
5085;4;;;;;;;
5086;5;;;;;;;
5087;6;;;;;;;
5088;7;;;;;;;
5089;8;;;;;;;
5090;9;;;;;;;
5091;10;;;;;;;
5092;11;;;;;;;
5093;12;;;;;;;
5094;13;;;;;;;
5095;0;;;;;;;
5096;1;;;;;;;
5097;2;;;;;;;
5098;3;;;;;;;
5099;4;;;;;;;
5100;5;;;;;;;
5101;6;;;;;;;
5102;7;;;;;;;
5103;8;;;;;;;
5104;9;;;;;;;
5105;10;;;;;;;
5106;11;;;;;;;
5107;12;;;;;;;
5108;13;;;;;;;
5109;0;;;;;;;
5110;1;;;;;;;
5111;2;;;;;;;
5112;3;;;;;;;
5113;4;;;;;;;
5114;5;;;;;;;
5115;6;;;;;;;
5116;7;;;;;;;
5117;8;;;;;;;
5118;9;;;;;;;
5119;10;;;;;;;
5120;11;;;;;;;
5121;12;;;;;;;
5122;13;;;;;;;
5123;0;;;;;;;
5124;1;;;;;;;
5125;2;;;;;;;
5126;3;;;;;;;
5127;4;;;;;;;
5128;5;;;;;;;
5129;6;;;;;;;
5130;7;;;;;;;
5131;8;;;;;;;
5132;9;;;;;;;
5133;10;;;;;;;
5134;11;;;;;;;
5135;12;;;;;;;
5136;13;;;;;;;
5137;0;;;;;;;
5138;1;;;;;;;
5139;2;;;;;;;
5140;3;;;;;;;
5141;4;;;;;;;
5142;5;;;;;;;
5143;6;;;;;;;
5144;7;;;;;;;
5145;8;;;;;;;
5146;9;;;;;;;
5147;10;;;;;;;
5148;11;;;;;;;
5149;12;;;;;;;
5150;13;;;;;;;
5151;0;;;;;;;
5152;1;;;;;;;
5153;2;;;;;;;
5154;3;;;;;;;
5155;4;;;;;;;
5156;5;;;;;;;
5157;6;;;;;;;
5158;7;;;;;;;
5159;8;;;;;;;
5160;9;;;;;;;
5161;10;;;;;;;
5162;11;;;;;;;
5163;12;;;;;;;
5164;13;;;;;;;
5165;0;;;;;;;
5166;1;;;;;;;
5167;2;;;;;;;
5168;3;;;;;;;
5169;4;;;;;;;
5170;5;;;;;;;
5171;6;;;;;;;
5172;7;;;;;;;
5173;8;;;;;;;
5174;9;;;;;;;
5175;10;;;;;;;
5176;11;;;;;;;
5177;12;;;;;;;
5178;13;;;;;;;
5179;0;;;;;;;
5180;1;;;;;;;
5181;2;;;;;;;
5182;3;;;;;;;
5183;4;;;;;;;
5184;5;;;;;;;
5185;6;;;;;;;
5186;7;;;;;;;
5187;8;;;;;;;
5188;9;;;;;;;
5189;10;;;;;;;
5190;11;;;;;;;
5191;12;;;;;;;
5192;13;;;;;;;
5193;0;;;;;;;
5194;1;;;;;;;
5195;2;;;;;;;
5196;3;;;;;;;
5197;4;;;;;;;
5198;5;;;;;;;
5199;6;;;;;;;
5200;7;;;;;;;
5201;8;;;;;;;
5202;9;;;;;;;
5203;10;;;;;;;
5204;11;;;;;;;
5205;12;;;;;;;
5206;13;;;;;;;
5207;0;;;;;;;
5208;1;;;;;;;
5209;2;;;;;;;
5210;3;;;;;;;
5211;4;;;;;;;
5212;5;;;;;;;
5213;6;;;;;;;
5214;7;;;;;;;
5215;8;;;;;;;
5216;9;;;;;;;
5217;10;;;;;;;
5218;11;;;;;;;
5219;12;;;;;;;
5220;13;;;;;;;
5221;0;;;;;;;
5222;1;;;;;;;
5223;2;;;;;;;
5224;3;;;;;;;
5225;4;;;;;;;
5226;5;;;;;;;
5227;6;;;;;;;
5228;7;;;;;;;
5229;8;;;;;;;
5230;9;;;;;;;
5231;10;;;;;;;
5232;11;;;;;;;
5233;12;;;;;;;
5234;13;;;;;;;
5235;0;;;;;;;
5236;1;;;;;;;
5237;2;;;;;;;
5238;3;;;;;;;
5239;4;;;;;;;
5240;5;;;;;;;
5241;6;;;;;;;
5242;7;;;;;;;
5243;8;;;;;;;
5244;9;;;;;;;
5245;10;;;;;;;
5246;11;;;;;;;
5247;12;;;;;;;
5248;13;;;;;;;
5249;0;;;;;;;
5250;1;;;;;;;
5251;2;;;;;;;
5252;3;;;;;;;
5253;4;;;;;;;
5254;5;;;;;;;
5255;6;;;;;;;
5256;7;;;;;;;
5257;8;;;;;;;
5258;9;;;;;;;
5259;10;;;;;;;
5260;11;;;;;;;
5261;12;;;;;;;
5262;13;;;;;;;
5263;0;;;;;;;
5264;1;;;;;;;
5265;2;;;;;;;
5266;3;;;;;;;
5267;4;;;;;;;
5268;5;;;;;;;
5269;6;;;;;;;
5270;7;;;;;;;
5271;8;;;;;;;
5272;9;;;;;;;
5273;10;;;;;;;
5274;11;;;;;;;
5275;12;;;;;;;
5276;13;;;;;;;
5277;0;;;;;;;
5278;1;;;;;;;
5279;2;;;;;;;
5280;3;;;;;;;
5281;4;;;;;;;
5282;5;;;;;;;
5283;6;;;;;;;
5284;7;;;;;;;
5285;8;;;;;;;
5286;9;;;;;;;
5287;10;;;;;;;
5288;11;;;;;;;
5289;12;;;;;;;
5290;13;;;;;;;
5291;0;;;;;;;
5292;1;;;;;;;
5293;2;;;;;;;
5294;3;;;;;;;
5295;4;;;;;;;
5296;5;;;;;;;
5297;6;;;;;;;
5298;7;;;;;;;
5299;8;;;;;;;
5300;9;;;;;;;
5301;10;;;;;;;
5302;11;;;;;;;
5303;12;;;;;;;
5304;13;;;;;;;
5305;0;;;;;;;
5306;1;;;;;;;
5307;2;;;;;;;
5308;3;;;;;;;
5309;4;;;;;;;
5310;5;;;;;;;
5311;6;;;;;;;
5312;7;;;;;;;
5313;8;;;;;;;
5314;9;;;;;;;
5315;10;;;;;;;
5316;11;;;;;;;
5317;12;;;;;;;
5318;13;;;;;;;
5319;0;;;;;;;
5320;1;;;;;;;
5321;2;;;;;;;
5322;3;;;;;;;
5323;4;;;;;;;
5324;5;;;;;;;
5325;6;;;;;;;
5326;7;;;;;;;
5327;8;;;;;;;
5328;9;;;;;;;
5329;10;;;;;;;
5330;11;;;;;;;
5331;12;;;;;;;
5332;13;;;;;;;
5333;0;;;;;;;
5334;1;;;;;;;
5335;2;;;;;;;
5336;3;;;;;;;
5337;4;;;;;;;
5338;5;;;;;;;
5339;6;;;;;;;
5340;7;;;;;;;
5341;8;;;;;;;
5342;9;;;;;;;
5343;10;;;;;;;
5344;11;;;;;;;
5345;12;;;;;;;
5346;13;;;;;;;
5347;0;;;;;;;
5348;1;;;;;;;
5349;2;;;;;;;
5350;3;;;;;;;
5351;4;;;;;;;
5352;5;;;;;;;
5353;6;;;;;;;
5354;7;;;;;;;
5355;8;;;;;;;
5356;9;;;;;;;
5357;10;;;;;;;
5358;11;;;;;;;
5359;12;;;;;;;
5360;13;;;;;;;
5361;0;;;;;;;
5362;1;;;;;;;
5363;2;;;;;;;
5364;3;;;;;;;
5365;4;;;;;;;
5366;5;;;;;;;
5367;6;;;;;;;
5368;7;;;;;;;
5369;8;;;;;;;
5370;9;;;;;;;
5371;10;;;;;;;
5372;11;;;;;;;
5373;12;;;;;;;
5374;13;;;;;;;
5375;0;;;;;;;
5376;1;;;;;;;
5377;2;;;;;;;
5378;3;;;;;;;
5379;4;;;;;;;
5380;5;;;;;;;
5381;6;;;;;;;
5382;7;;;;;;;
5383;8;;;;;;;
5384;9;;;;;;;
5385;10;;;;;;;
5386;11;;;;;;;
5387;12;;;;;;;
5388;13;;;;;;;
5389;0;;;;;;;
5390;1;;;;;;;
5391;2;;;;;;;
5392;3;;;;;;;
5393;4;;;;;;;
5394;5;;;;;;;
5395;6;;;;;;;
5396;7;;;;;;;
5397;8;;;;;;;
5398;9;;;;;;;
5399;10;;;;;;;
5400;11;;;;;;;
5401;12;;;;;;;
5402;13;;;;;;;
5403;0;;;;;;;
5404;1;;;;;;;
5405;2;;;;;;;
5406;3;;;;;;;
5407;4;;;;;;;
5408;5;;;;;;;
5409;6;;;;;;;
5410;7;;;;;;;
5411;8;;;;;;;
5412;9;;;;;;;
5413;10;;;;;;;
5414;11;;;;;;;
5415;12;;;;;;;
5416;13;;;;;;;
5417;0;;;;;;;
5418;1;;;;;;;
5419;2;;;;;;;
5420;3;;;;;;;
5421;4;;;;;;;
5422;5;;;;;;;
5423;6;;;;;;;
5424;7;;;;;;;
5425;8;;;;;;;
5426;9;;;;;;;
5427;10;;;;;;;
5428;11;;;;;;;
5429;12;;;;;;;
5430;13;;;;;;;
5431;0;;;;;;;
5432;1;;;;;;;
5433;2;;;;;;;
5434;3;;;;;;;
5435;4;;;;;;;
5436;5;;;;;;;
5437;6;;;;;;;
5438;7;;;;;;;
5439;8;;;;;;;
5440;9;;;;;;;
5441;10;;;;;;;
5442;11;;;;;;;
5443;12;;;;;;;
5444;13;;;;;;;
5445;0;;;;;;;
5446;1;;;;;;;
5447;2;;;;;;;
5448;3;;;;;;;
5449;4;;;;;;;
5450;5;;;;;;;
5451;6;;;;;;;
5452;7;;;;;;;
5453;8;;;;;;;
5454;9;;;;;;;
5455;10;;;;;;;
5456;11;;;;;;;
5457;12;;;;;;;
5458;13;;;;;;;
5459;0;;;;;;;
5460;1;;;;;;;
5461;2;;;;;;;
5462;3;;;;;;;
5463;4;;;;;;;
5464;5;;;;;;;
5465;6;;;;;;;
5466;7;;;;;;;
5467;8;;;;;;;
5468;9;;;;;;;
5469;10;;;;;;;
5470;11;;;;;;;
5471;12;;;;;;;
5472;13;;;;;;;
5473;0;;;;;;;
5474;1;;;;;;;
5475;2;;;;;;;
5476;3;;;;;;;
5477;4;;;;;;;
5478;5;;;;;;;
5479;6;;;;;;;
5480;7;;;;;;;
5481;8;;;;;;;
5482;9;;;;;;;
5483;10;;;;;;;
5484;11;;;;;;;
5485;12;;;;;;;
5486;13;;;;;;;
5487;0;;;;;;;
5488;1;;;;;;;
5489;2;;;;;;;
5490;3;;;;;;;
5491;4;;;;;;;
5492;5;;;;;;;
5493;6;;;;;;;
5494;7;;;;;;;
5495;8;;;;;;;
5496;9;;;;;;;
5497;10;;;;;;;
5498;11;;;;;;;
5499;12;;;;;;;
5500;13;;;;;;;
5501;0;;;;;;;
5502;1;;;;;;;
5503;2;;;;;;;
5504;3;;;;;;;
5505;4;;;;;;;
5506;5;;;;;;;
5507;6;;;;;;;
5508;7;;;;;;;
5509;8;;;;;;;
5510;9;;;;;;;
5511;10;;;;;;;
5512;11;;;;;;;
5513;12;;;;;;;
5514;13;;;;;;;
5515;0;;;;;;;
5516;1;;;;;;;
5517;2;;;;;;;
5518;3;;;;;;;
5519;4;;;;;;;
5520;5;;;;;;;
5521;6;;;;;;;
5522;7;;;;;;;
5523;8;;;;;;;
5524;9;;;;;;;
5525;10;;;;;;;
5526;11;;;;;;;
5527;12;;;;;;;
5528;13;;;;;;;
5529;0;;;;;;;
5530;1;;;;;;;
5531;2;;;;;;;
5532;3;;;;;;;
5533;4;;;;;;;
5534;5;;;;;;;
5535;6;;;;;;;
5536;7;;;;;;;
5537;8;;;;;;;
5538;9;;;;;;;
5539;10;;;;;;;
5540;11;;;;;;;
5541;12;;;;;;;
5542;13;;;;;;;
5543;0;;;;;;;
5544;1;;;;;;;
5545;2;;;;;;;
5546;3;;;;;;;
5547;4;;;;;;;
5548;5;;;;;;;
5549;6;;;;;;;
5550;7;;;;;;;
5551;8;;;;;;;
5552;9;;;;;;;
5553;10;;;;;;;
5554;11;;;;;;;
5555;12;;;;;;;
5556;13;;;;;;;
5557;0;;;;;;;
5558;1;;;;;;;
5559;2;;;;;;;
5560;3;;;;;;;
5561;4;;;;;;;
5562;5;;;;;;;
5563;6;;;;;;;
5564;7;;;;;;;
5565;8;;;;;;;
5566;9;;;;;;;
5567;10;;;;;;;
5568;11;;;;;;;
5569;12;;;;;;;
5570;13;;;;;;;
5571;0;;;;;;;
5572;1;;;;;;;
5573;2;;;;;;;
5574;3;;;;;;;
5575;4;;;;;;;
5576;5;;;;;;;
5577;6;;;;;;;
5578;7;;;;;;;
5579;8;;;;;;;
5580;9;;;;;;;
5581;10;;;;;;;
5582;11;;;;;;;
5583;12;;;;;;;
5584;13;;;;;;;
5585;0;;;;;;;
5586;1;;;;;;;
5587;2;;;;;;;
5588;3;;;;;;;
5589;4;;;;;;;
5590;5;;;;;;;
5591;6;;;;;;;
5592;7;;;;;;;
5593;8;;;;;;;
5594;9;;;;;;;
5595;10;;;;;;;
5596;11;;;;;;;
5597;12;;;;;;;
5598;13;;;;;;;
5599;0;;;;;;;
5600;1;;;;;;;
5601;2;;;;;;;
5602;3;;;;;;;
5603;4;;;;;;;
5604;5;;;;;;;
5605;6;;;;;;;
5606;7;;;;;;;
5607;8;;;;;;;
5608;9;;;;;;;
5609;10;;;;;;;
5610;11;;;;;;;
5611;12;;;;;;;
5612;13;;;;;;;
5613;0;;;;;;;
5614;1;;;;;;;
5615;2;;;;;;;
5616;3;;;;;;;
5617;4;;;;;;;
5618;5;;;;;;;
5619;6;;;;;;;
5620;7;;;;;;;
5621;8;;;;;;;
5622;9;;;;;;;
5623;10;;;;;;;
5624;11;;;;;;;
5625;12;;;;;;;
5626;13;;;;;;;
5627;0;;;;;;;
5628;1;;;;;;;
5629;2;;;;;;;
5630;3;;;;;;;
5631;4;;;;;;;
5632;5;;;;;;;
5633;6;;;;;;;
5634;7;;;;;;;
5635;8;;;;;;;
5636;9;;;;;;;
5637;10;;;;;;;
5638;11;;;;;;;
5639;12;;;;;;;
5640;13;;;;;;;
5641;0;;;;;;;
5642;1;;;;;;;
5643;2;;;;;;;
5644;3;;;;;;;
5645;4;;;;;;;
5646;5;;;;;;;
5647;6;;;;;;;
5648;7;;;;;;;
5649;8;;;;;;;
5650;9;;;;;;;
5651;10;;;;;;;
5652;11;;;;;;;
5653;12;;;;;;;
5654;13;;;;;;;
5655;0;;;;;;;
5656;1;;;;;;;
5657;2;;;;;;;
5658;3;;;;;;;
5659;4;;;;;;;
5660;5;;;;;;;
5661;6;;;;;;;
5662;7;;;;;;;
5663;8;;;;;;;
5664;9;;;;;;;
5665;10;;;;;;;
5666;11;;;;;;;
5667;12;;;;;;;
5668;13;;;;;;;
5669;0;;;;;;;
5670;1;;;;;;;
5671;2;;;;;;;
5672;3;;;;;;;
5673;4;;;;;;;
5674;5;;;;;;;
5675;6;;;;;;;
5676;7;;;;;;;
5677;8;;;;;;;
5678;9;;;;;;;
5679;10;;;;;;;
5680;11;;;;;;;
5681;12;;;;;;;
5682;13;;;;;;;
5683;0;;;;;;;
5684;1;;;;;;;
5685;2;;;;;;;
5686;3;;;;;;;
5687;4;;;;;;;
5688;5;;;;;;;
5689;6;;;;;;;
5690;7;;;;;;;
5691;8;;;;;;;
5692;9;;;;;;;
5693;10;;;;;;;
5694;11;;;;;;;
5695;12;;;;;;;
5696;13;;;;;;;
5697;0;;;;;;;
5698;1;;;;;;;
5699;2;;;;;;;
5700;3;;;;;;;
5701;4;;;;;;;
5702;5;;;;;;;
5703;6;;;;;;;
5704;7;;;;;;;
5705;8;;;;;;;
5706;9;;;;;;;
5707;10;;;;;;;
5708;11;;;;;;;
5709;12;;;;;;;
5710;13;;;;;;;
5711;0;;;;;;;
5712;1;;;;;;;
5713;2;;;;;;;
5714;3;;;;;;;
5715;4;;;;;;;
5716;5;;;;;;;
5717;6;;;;;;;
5718;7;;;;;;;
5719;8;;;;;;;
5720;9;;;;;;;
5721;10;;;;;;;
5722;11;;;;;;;
5723;12;;;;;;;
5724;13;;;;;;;
5725;0;;;;;;;
5726;1;;;;;;;
5727;2;;;;;;;
5728;3;;;;;;;
5729;4;;;;;;;
5730;5;;;;;;;
5731;6;;;;;;;
5732;7;;;;;;;
5733;8;;;;;;;
5734;9;;;;;;;
5735;10;;;;;;;
5736;11;;;;;;;
5737;12;;;;;;;
5738;13;;;;;;;
5739;0;;;;;;;
5740;1;;;;;;;
5741;2;;;;;;;
5742;3;;;;;;;
5743;4;;;;;;;
5744;5;;;;;;;
5745;6;;;;;;;
5746;7;;;;;;;
5747;8;;;;;;;
5748;9;;;;;;;
5749;10;;;;;;;
5750;11;;;;;;;
5751;12;;;;;;;
5752;13;;;;;;;
5753;0;;;;;;;
5754;1;;;;;;;
5755;2;;;;;;;
5756;3;;;;;;;
5757;4;;;;;;;
5758;5;;;;;;;
5759;6;;;;;;;
5760;7;;;;;;;
5761;8;;;;;;;
5762;9;;;;;;;
5763;10;;;;;;;
5764;11;;;;;;;
5765;12;;;;;;;
5766;13;;;;;;;
5767;0;;;;;;;
5768;1;;;;;;;
5769;2;;;;;;;
5770;3;;;;;;;
5771;4;;;;;;;
5772;5;;;;;;;
5773;6;;;;;;;
5774;7;;;;;;;
5775;8;;;;;;;
5776;9;;;;;;;
5777;10;;;;;;;
5778;11;;;;;;;
5779;12;;;;;;;
5780;13;;;;;;;
5781;0;;;;;;;
5782;1;;;;;;;
5783;2;;;;;;;
5784;3;;;;;;;
5785;4;;;;;;;
5786;5;;;;;;;
5787;6;;;;;;;
5788;7;;;;;;;
5789;8;;;;;;;
5790;9;;;;;;;
5791;10;;;;;;;
5792;11;;;;;;;
5793;12;;;;;;;
5794;13;;;;;;;
5795;0;;;;;;;
5796;1;;;;;;;
5797;2;;;;;;;
5798;3;;;;;;;
5799;4;;;;;;;
5800;5;;;;;;;
5801;6;;;;;;;
5802;7;;;;;;;
5803;8;;;;;;;
5804;9;;;;;;;
5805;10;;;;;;;
5806;11;;;;;;;
5807;12;;;;;;;
5808;13;;;;;;;
5809;0;;;;;;;
5810;1;;;;;;;
5811;2;;;;;;;
5812;3;;;;;;;
5813;4;;;;;;;
5814;5;;;;;;;
5815;6;;;;;;;
5816;7;;;;;;;
5817;8;;;;;;;
5818;9;;;;;;;
5819;10;;;;;;;
5820;11;;;;;;;
5821;12;;;;;;;
5822;13;;;;;;;
5823;0;;;;;;;
5824;1;;;;;;;
5825;2;;;;;;;
5826;3;;;;;;;
5827;4;;;;;;;
5828;5;;;;;;;
5829;6;;;;;;;
5830;7;;;;;;;
5831;8;;;;;;;
5832;9;;;;;;;
5833;10;;;;;;;
5834;11;;;;;;;
5835;12;;;;;;;
5836;13;;;;;;;
5837;0;;;;;;;
5838;1;;;;;;;
5839;2;;;;;;;
5840;3;;;;;;;
5841;4;;;;;;;
5842;5;;;;;;;
5843;6;;;;;;;
5844;7;;;;;;;
5845;8;;;;;;;
5846;9;;;;;;;
5847;10;;;;;;;
5848;11;;;;;;;
5849;12;;;;;;;
5850;13;;;;;;;
5851;0;;;;;;;
5852;1;;;;;;;
5853;2;;;;;;;
5854;3;;;;;;;
5855;4;;;;;;;
5856;5;;;;;;;
5857;6;;;;;;;
5858;7;;;;;;;
5859;8;;;;;;;
5860;9;;;;;;;
5861;10;;;;;;;
5862;11;;;;;;;
5863;12;;;;;;;
5864;13;;;;;;;
5865;0;;;;;;;
5866;1;;;;;;;
5867;2;;;;;;;
5868;3;;;;;;;
5869;4;;;;;;;
5870;5;;;;;;;
5871;6;;;;;;;
5872;7;;;;;;;
5873;8;;;;;;;
5874;9;;;;;;;
5875;10;;;;;;;
5876;11;;;;;;;
5877;12;;;;;;;
5878;13;;;;;;;
5879;0;;;;;;;
5880;1;;;;;;;
5881;2;;;;;;;
5882;3;;;;;;;
5883;4;;;;;;;
5884;5;;;;;;;
5885;6;;;;;;;
5886;7;;;;;;;
5887;8;;;;;;;
5888;9;;;;;;;
5889;10;;;;;;;
5890;11;;;;;;;
5891;12;;;;;;;
5892;13;;;;;;;
5893;0;;;;;;;
5894;1;;;;;;;
5895;2;;;;;;;
5896;3;;;;;;;
5897;4;;;;;;;
5898;5;;;;;;;
5899;6;;;;;;;
5900;7;;;;;;;
5901;8;;;;;;;
5902;9;;;;;;;
5903;10;;;;;;;
5904;11;;;;;;;
5905;12;;;;;;;
5906;13;;;;;;;
5907;0;;;;;;;
